date,filename,word_count,slug,type_suite,theme,regime_icpe,categorie_seveso,nom_commune,id_icpe,source_pdf
2024-07-02,scea-bayle533251512024-07-0249104499600016f04.txt,67,scea-bayle533251512024-07-0249104499600016f04,"Sans
suite
Prescription contrôlée
Un cahier d'épandage, tenu sous la responsabilité de l'exploitant et à la disposition de l'inspection
de l'environnement, spécialité installations classées pendant une durée de cinq ans, comporte
pour chacune des surfaces réceptrices épandues exploitées en propre :
1. Les superficies effectivement épandues ;
2. Hors zone vulnérable aux pollutions par les nitrates, les références de l'ilot PAC des surfaces
épandues et en zone vulnérable aux pollutions par les nitrates, les références de l'ilot cultural des
surfaces épandues. La correspondance entre les surfaces inscrites au plan d'épandage tel que
défini à l'article 27-2 et les surfaces effectivement épandues est assurée ;
3. Les dates d'épandage ;
4. La nature des cultures ;
5. Les rendements des cultures ;
6. Les volumes par nature d'effluents et les quantités d'azote épandues, en précisant les autres
apports d'azote organique et minéral ;
7. Le mode d'épandage et le délai d'enfouissement ;
8. Le traitement mis en œuvre pour atténuer les odeurs (sil existe).
Lorsque les effluents d'élevage sont épandus sur des parcelles mises à disposition par un préteur
de terres, un bordereau cosigné par l'exploitant et le préteur de terre est référencé et joint au
cahier d'épandage. Ce bordereau est établi au plus tard à la fin du chantier d'épandage. Il
comporte l'identification des surfaces réceptrices, les volumes d'effluents d'élevage et des
matières issues de leur traitement épandus-et les quantités d'azote correspondantes.
En zone vulnérable aux pollutions par les nitrates, l'établissement des bordereaux d'échanges et
du cahier d'enregistrement définis au IV de l'annexe | de l'arrêté du 19 décembre 2011 susvisé est
considéré remplir les obligations définies au présent article, à condition que le cahier d'épandage
soit complété pour chaque flot cultural par les informations 2, 7 et 8 ci-dessus.
Le cahier d'épandage est tenu à la disposition de l'inspection
de l'environnement, spécialité
installations classées,
Constats :
L'épandage est réalisé par une société spécialisée (CUMA sud Gironde) : l'enfouissement immédiat
est pratiqué.
Monsieur BAYLE renseigne le cahier d'épandage : il précise que depuis que les animaux sont élevés
en cages collectives, la production de lisier est moins importante.
Sur l'année, deux épandages sont pratiqués :
un sur culture d'été ( en avril/mai) de 360 m3 et
l'autre sur culture d'hiver (octobre) de 290 m3.
‘Type de suites proposées : Sans suite","Risques accidentels, Dispositif
de prévention des accidents
Prescription contrôlé
Les installations électriques sont conçues et construites conformément aux règlements et aux
bles,
L'exploitant tient à la disposition de l'inspection de l'environnement, spécialité installations
classées, les éléments justifiant que ses
installations électriques et techniques (gaz, chauffage,
fioul) sont entretenues en bon état et vérifiées par un professionnel tous les cing ans, ou tous les
ans si l'exploitant emploie des salariés ou des stagiaires.
Art",AUTRE,,Savignac,53325151,SCEA-BAYLE_53325151_2024-07-02_49104499600016.pdf
2024-07-02,scea-bayle533251512024-07-0249104499600016f03.txt,218,scea-bayle533251512024-07-0249104499600016f03,"Sans suite
rrêté Ministériel du 27/12/2013, articie
Art
itions constr
ih
L'installation dispose
de moyens de lutte contre l'incendie adaptés aux risques, notamment d'un
ou de plusieurs appareils d'incendie (bouches, poteaux par exemple) publics ou privés dont un
implanté à 200 mètres au plus du risque, ou de points d'eau, bassins, citernes, etc., d'une capacité
en rapport avec le danger à combattre. À défaut des moyens précédents, une réserve d'eau d'au
moins 120 m3 destinée à l'extinction est accessible en toutes circonstances. La protection interne
contre l'incendie est assurée par des extincteurs portatifs dont les agents d'extinction sont
appropriés aux risques à combattre.
Ces moyens sont complétés :
s'il existe un stockage de fioul ou de gaz, par la mise en place à proximité d'un extincteur portatif
4/6

3
poudre polyvalente de 6 kilogrammes, en précisant : « Ne pas se servir sur flamme gaz » ;
- par la mise en place d'un extincteur portatif « dioxyde de carbone » de 2 à 6 kilogrammes à
proximité des armoires ou locaux électriques.
Les vannes. de barrage (gaz, fioul) ou de coupure (électricité) sont installées à l'entrée des
bâtiments dans un boîtier sous verre dormant correctement identifié.
Les extincteurs font l'objet de vérifications périodiques conformément à la réglementation en
vigueur.
Sont affichées à proximité du téléphone urbain, dans la mesure oi il existe, et près de l'entrée du
bâtiment, des consignes précises indiquant notamment :
<le numéro d'appel des sapeurs-pompiers :18 ;
-le numéro d'appel de la gendarmerie : 17 ;
le numéro d'appel du SAMU : 15 ;
:
-le numéro d'appel des secours à partir d'un téléphone mobile
: 112 ;
ainsi que les dispositions immédiates à prendre en cas de sinistre ou d'accident de toute nature
pour assurer la sécurité des personnels et la sauvegarde de l'installation.
Après avis des services d'incendie et de secours, des moyens complémentaires ou alternatifs de
lutte contre l'incendie peuvent être fixés par l'arrêté préfectoral d'autorisation
Constats :
Les numéros d'urgence sont affichés.
Des extincteurs sont présents (près de l'armoire électrique, deux dans la salle, un près de la cuve
de fuel et un dans le bâtiment des tracteurs). Les extincteurs n'ont pas été contrôlés l'an passé
mais le seront le mardi 9 juillet 2024.
La cuve à fuel, d'une contenance de 5000 |, est en double paroi.
Type de suites proposées : Sans
suite","Élevage,
Pollution",AUTRE,,Savignac,53325151,SCEA-BAYLE_53325151_2024-07-02_49104499600016.pdf
2024-08-27,edf-sei-guyane1000339992024-08-2755208131790191f04.txt,102,edf-sei-guyane1000339992024-08-2755208131790191f04,"Avec suite
:","Situation administrative, Réseau de dérivation des eaux piuviales
:",AUTORISATION,NON_SEVESO,Martignas-sur-Jalle,100033999,EDF-SEI-GUYANE_100033999_2024-08-27_55208131790191.pdf
2024-08-27,edf-sei-guyane1000339992024-08-2755208131790191f03.txt,90,edf-sei-guyane1000339992024-08-2755208131790191f03,Avec suite -,"Situation administrative, Bornage",AUTORISATION,NON_SEVESO,Martignas-sur-Jalle,100033999,EDF-SEI-GUYANE_100033999_2024-08-27_55208131790191.pdf
2024-08-27,edf-sei-guyane1000339992024-08-2755208131790191f02.txt,64,edf-sei-guyane1000339992024-08-2755208131790191f02,"Avec suites
...","Situation administrative, Garanties financiéres",AUTORISATION,NON_SEVESO,Martignas-sur-Jalle,100033999,EDF-SEI-GUYANE_100033999_2024-08-27_55208131790191.pdf
2024-08-27,edf-sei-guyane1000339992024-08-2755208131790191f05.txt,56,edf-sei-guyane1000339992024-08-2755208131790191f05,Avec suite,"Situation administrative, Accès",AUTORISATION,NON_SEVESO,Martignas-sur-Jalle,100033999,EDF-SEI-GUYANE_100033999_2024-08-27_55208131790191.pdf
2024-09-26,automotive-cells-company-se1000264772024-09-2688463858600047f01.txt,237,automotive-cells-company-se1000264772024-09-2688463858600047f01,Sans suite,"Situation administrative, Nomenclature des ICPE",AUTRE,,Bruges,100026477,AUTOMOTIVE-CELLS-COMPANY-SE_100026477_2024-09-26_88463858600047.pdf
2024-09-26,celine-pressing1000562692024-09-2679196276400019f05.txt,58,celine-pressing1000562692024-09-2679196276400019f05,Sans suite,"Risques chroniques, Exploitation",NON_ICPE,,Pessac,100056269,CELINE-PRESSING_100056269_2024-09-26_79196276400019.pdf
2024-09-27,domofrance-pessac-rue-de-la-ramee1000562782024-09-2792819232700015f08.txt,321,domofrance-pessac-rue-de-la-ramee1000562782024-09-2792819232700015f08,Avec suites,"Risques accidentels, Conduite des installations",NON_ICPE,,Pessac,100056278,DOMOFRANCE-Pessac-Rue-de-la-Ramee_100056278_2024-09-27_92819232700015.pdf
2024-10-16,semaq-ex-sarl-plana-31000030402024-10-1630152474000042f06.txt,662,semaq-ex-sarl-plana-31000030402024-10-1630152474000042f06,Avec suites,"Risques accidentels, Défense incendie",ENREGISTREMENT,NON_SEVESO,Peujard,100003040,SEMAQ-EX-SARL-PLANA-3_100003040_2024-10-16_30152474000042.pdf
2024-10-28,total-energies-marketing-france52088362024-10-2840209561600023f01.txt,99,total-energies-marketing-france52088362024-10-2840209561600023f01,Sans suite,"Risques accidentels, Etat des stocks de liquides inflammables",AUTRE,,Mérignac,5208836,TOTAL-ENERGIES-MARKETING-FRANCE_5208836_2024-10-28_40209561600023.pdf
2024-11-29,mme-jacqueline-deiss52124992024-11-2932931702800010f03.txt,591,mme-jacqueline-deiss52124992024-11-2932931702800010f03,"Sans suite
8/8

Annexe 1 : photos
Photo 1 : vue des commerces depuis l’avenue St Exupéry

Photo 3 : traces de tubes sectionnés
Photo 4 : tranchée rebouchée

Photo 5
: arrière de la zone, parking privé avec pente

Las
CME
A2
cosls
?
enfow
12|
ve
ee
my
ee
oy
r
=
=
2
pL
Os,
:
À
/
g
a
Si
ge
PA
Tile
asa
iene
É
À
HN
EN
sb.
\
s,
x,
s
£
\
Ne
LRU
%
*,
%
s
|
|
Wee
{
|
{
j
|
1
|
en
beratyons
fo ei
,
ti.
2
Pièce
H
AUS
oe
Wane
\
NRA
G. #4
2
|
pum
i
|
i
|
i
Î
Ed
mite
propre
ele |
""A
NS
|
ay
i
‘;
$A
|
}
RSC
fe
1
ApS
‘4
on
x
FES
|
i Snfours
WoL an.
TIR, À Vii aoneonsl
20n
Conskrusl|
4 00
EE
ee.
Mire
dspiretion
|.
!
|
4
À
!
98/43
à plc en) |
|
pe
=
eee seine
en ete
4
i
if,
re
x
goat
Bae
ese
SO
Pa
a
RER
‘
j
pe
| !
Aspirztions
89/9
#17
à
NI
‘
Î
pees)
exisfantes
§
]
| |
i
: Éabeau
mandeine
of / |
felucormipleur
c
FE
ARS
de
|
oF
\
\ Os
6°
|
DS
Seale
AIRE
ole
STATIONNEMENT
Mn.
t
MELLE
Chat
us
a
t
—
4
UTES
Oren
eur
Gaur A
NA a”
sO
Pe
Bt
ER
A
x
ah
Se
en!
AE
Ba Ni Eutée
|
LE
at
ae
pe
ea
à
3
—sw
DS
>
a
jl
:
STAY
SS
Peuis
Je
CAZ AY","Risques chroniques, Mise à l'arrêt définitif",NON_ICPE,,La Teste-de-Buch,5212499,Mme-Jacqueline-DEISS_5212499_2024-11-29_32931702800010.pdf
2024-12-02,pressing-pacaris1000603592024-12-0251819311500020f01.txt,187,pressing-pacaris1000603592024-12-0251819311500020f01,Avec suites,"Situation administrative, Installations classées",NON_ICPE,,Talence,100060359,PRESSING-PACARIS_100060359_2024-12-02_51819311500020.pdf
2024-12-03,jps52008292024-12-0333777663700023f01.txt,355,jps52008292024-12-0333777663700023f01,Sans suite,"Risques accidentels, Stockage des bobines de papier",ENREGISTREMENT,NON_SEVESO,La Brède,5200829,JPS_5200829_2024-12-03_33777663700023.pdf
2024-12-17,carambolage52078202024-12-1783222246700066f13.txt,336,carambolage52078202024-12-1783222246700066f13,Avec suites,"Risques chroniques, Surveillance des eaux souterraines",ENREGISTREMENT,NON_SEVESO,Arsac,5207820,CARAMBOLAGE_5207820_2024-12-17_83222246700066.pdf
2025-01-07,sas-la-compagnie-des-pruneaux533250712025-01-0780372646200010f02.txt,133,sas-la-compagnie-des-pruneaux533250712025-01-0780372646200010f02,"Sans suite
_|","Risques chroniques, Dispositions générales",ENREGISTREMENT,NON_SEVESO,Pineuilh,53325071,SAS-LA-COMPAGNIE-DES-PRUNEAUX_53325071_2025-01-07_80372646200010.pdf
2025-01-24,pressing-ocean-cleaner-s1000785152025-01-2450945842800018f01.txt,296,pressing-ocean-cleaner-s1000785152025-01-2450945842800018f01,Sans suite,"Situation administrative, Installations classées",NON_ICPE,,Bègles,100078515,PRESSING-OCEAN-CLEANER-S_100078515_2025-01-24_50945842800018.pdf
2025-01-29,pena-metaux-sas52010042025-01-2938014154900010f01.txt,1265,pena-metaux-sas52010042025-01-2938014154900010f01,Avec suites,"Risques chroniques, Bruit",AUTORISATION,NON_SEVESO,Mérignac,5201004,PENA-METAUX-SAS_5201004_2025-01-29_38014154900010.pdf
2025-02-18,green-pressing-dlt1002859702025-02-1880006309100030f02.txt,193,green-pressing-dlt1002859702025-02-1880006309100030f02,Sans suite,"Situation administrative, Changement d’exploitant",NON_ICPE,,Léognan,100285970,GREEN-PRESSING-DLT_100285970_2025-02-18_80006309100030.pdf
2025-03-11,monsieur-chassaing-herve31041472025-03-1132296382800031f02.txt,116,monsieur-chassaing-herve31041472025-03-1132296382800031f02,"Sans suite
5/5

»","Élevage, Bruit",NON_ICPE,,Saint-Selve,3104147,MONSIEUR-CHASSAING-HERVE_3104147_2025-03-11_32296382800031.pdf
2025-03-18,distillerie-douence52011732025-03-1832849829000019f28.txt,259,distillerie-douence52011732025-03-1832849829000019f28,Avec suites,"Risques accidentels, Vérifications",AUTORISATION,NON_SEVESO,Créon,5201173,Distillerie-DOUENCE_5201173_2025-03-18_32849829000019.pdf
2025-03-20,pressing-lorina1002374242025-03-2050093832900017f09.txt,243,pressing-lorina1002374242025-03-2050093832900017f09,Avec suites,"Risques chroniques, Machine de nettoyage à sec",AUTRE,,Créon,100237424,PRESSING-LORINA_100237424_2025-03-20_50093832900017.pdf
2025-03-20,smicval-vayres52125012025-03-2025330661700015f03.txt,213,smicval-vayres52125012025-03-2025330661700015f03,Avec suites,"Risques accidentels, Tri des DEEE",ENREGISTREMENT,NON_SEVESO,Vayres,5212501,SMICVAL-Vayres_5212501_2025-03-20_25330661700015.pdf
2025-05-27,total-marketing-france-merignac-aeroport-de-bordeaux52071012025-05-2753168044500.txt,213,total-marketing-france-merignac-aeroport-de-bordeaux52071012025-05-2753168044500,Sans suite,"Risques accidentels, Formation du personnel",AUTORISATION,NON_SEVESO,Mérignac,5207101,TOTAL-MARKETING-FRANCE-Merignac-Aeroport-de-Bordeaux_5207101_2025-05-27_53168044500065.pdf
2025-05-28,pressing-du-bourg1002397392025-05-2880078770700036f01.txt,187,pressing-du-bourg1002397392025-05-2880078770700036f01,Sans suite,"Situation administrative, Installations classées",AUTRE,,Latresne,100239739,PRESSING-DU-BOURG_100239739_2025-05-28_80078770700036.pdf
2025-06-05,fillatreau-philippe52012372025-06-0532609656700010f14.txt,214,fillatreau-philippe52012372025-06-0532609656700010f14,Avec suites,"Situation administrative, Centre VHU",ENREGISTREMENT,NON_SEVESO,Saint-Mariens,5201237,FILLATREAU-Philippe_5201237_2025-06-05_32609656700010.pdf
2025-06-10,grand-parc-energies-exengie-cofely52005642025-06-1091076742500010f01.txt,446,grand-parc-energies-exengie-cofely52005642025-06-1091076742500010f01,Sans suite,"Actions nationales 2025, Contrôle du type combustible pour classement 2910-A ou
2910-B1",ENREGISTREMENT,NON_SEVESO,Bordeaux,5200564,GRAND-PARC-ENERGIES-exENGIE-COFELY_5200564_2025-06-10_91076742500010.pdf
2025-06-13,valbom-cenon52006782025-06-1385219337400034f13.txt,122,valbom-cenon52006782025-06-1385219337400034f13,Avec suites,"Risques accidentels, Entreposage produits dangereux",AUTORISATION,NON_SEVESO,Cenon,5200678,VALBOM-Cenon_5200678_2025-06-13_85219337400034.pdf
2025-07-07,donitian-demolition31061472025-07-0748797039400010f07.txt,278,donitian-demolition31061472025-07-0748797039400010f07,Avec suites,"Risques accidentels, Rétention",AUTRE,,Lormont,3106147,DONITIAN-DEMOLITION_3106147_2025-07-07_48797039400010.pdf
2025-07-30,cerexagri-sa52003462025-07-3056980498200357f05.txt,460,cerexagri-sa52003462025-07-3056980498200357f05,Avec suites,"Risques accidentels, Remise en service",AUTORISATION,SEUIL_HAUT,Bassens,5200346,CEREXAGRI-SA_5200346_2025-07-30_56980498200357.pdf
2025-09-03,btva52070422025-09-0339846750600026f05.txt,445,btva52070422025-09-0339846750600026f05,Sans suite,"Situation administrative, Modification d'installations",ENREGISTREMENT,NON_SEVESO,Petit-Palais-et-Cornemps,5207042,BTVA_5207042_2025-09-03_39846750600026.pdf
2025-09-24,dassault-aviation-sa52010102025-09-2471204245600228f02.txt,632,dassault-aviation-sa52010102025-09-2471204245600228f02,Avec suites,"Risques chroniques, Gestion des eaux",AUTORISATION,NON_SEVESO,Mérignac,5201010,DASSAULT-Aviation-SA_5201010_2025-09-24_71204245600228.pdf
2025-11-07,heidelberg-materials-france-granulats-illats31036272025-11-0757216565201419f03.txt,326,heidelberg-materials-france-granulats-illats31036272025-11-0757216565201419f03,Sans suite,"Risques chroniques, Champ d'application",ENREGISTREMENT,NON_SEVESO,Illats,3103627,HEIDELBERG-MATERIALS-France-Granulats-Illats_3103627_2025-11-07_57216565201419.pdf
2025-11-25,dassault-falcon-service52132562025-11-2567980188600038f06.txt,272,dassault-falcon-service52132562025-11-2567980188600038f06,Avec suites,"Risques chroniques, Surveillance des eaux souterraines",ENREGISTREMENT,NON_SEVESO,Mérignac,5213256,DASSAULT-FALCON-SERVICE_5213256_2025-11-25_67980188600038.pdf
2025-12-05,domaine-clarence-dillon31042552025-12-0557217902600024f03.txt,202,domaine-clarence-dillon31042552025-12-0557217902600024f03,Sans suite,"Risques accidentels, Dispositions par rapport au risque d'explosion",ENREGISTREMENT,NON_SEVESO,Fargues,3104255,DOMAINE-CLARENCE-DILLON_3104255_2025-12-05_57217902600024.pdf
2025-12-16,pressing-andreo52135862025-12-1651897731900012f03.txt,349,pressing-andreo52135862025-12-1651897731900012f03,"Sans suite
8/9

Annexe photos
\
Emplacement ancien pressing Andreo puis Ni Qui Press le 18/12/2025
Ancien pressing Grand Large (d’aprés photo récupérée sur le site du centre commercial
https://www.centregrandlarge.com en décembre 2025)","Risques chroniques, Intérêts mentionnés au L. 511-1",NON_ICPE,,Gujan-Mestras,5213586,PRESSING-ANDREO_5213586_2025-12-16_51897731900012.pdf
2025-12-18,siaso52115962025-12-1830247504101446f03.txt,193,siaso52115962025-12-1830247504101446f03,"Sans suite
8/9

Annexe photos
348 Av. Thiers
9:
< Partager
x
® soogie street view
> 3
Le
LECTURES: : Pt
Sars _ Banana se :
k
À
|
350 avenue Thiers à Bordeaux septembre 2008 : source Google Street View","Risques chroniques, Intérêts mentionnés au L. 511-1",NON_ICPE,,Bordeaux,5211596,SIASO_5211596_2025-12-18_30247504101446.pdf
2026-01-08,barriere-freres533007932026-01-0845620404900054f05.txt,260,barriere-freres533007932026-01-0845620404900054f05,Sans suite,"Risques accidentels, Conditions d'accès",ENREGISTREMENT,NON_SEVESO,Ludon-Médoc,53300793,BARRIERE-FRERES_53300793_2026-01-08_45620404900054.pdf
2026-01-13,aslinka1000518542026-01-1383116137700013f01.txt,871,aslinka1000518542026-01-1383116137700013f01,Avec suites,"Risques accidentels, Mise en sécurité",NON_ICPE,,Le Tourne,100051854,ASLINKA_100051854_2026-01-13_83116137700013.pdf
2026-01-22,secapress-bouliac1002379922026-01-2230801900900221f01.txt,284,secapress-bouliac1002379922026-01-2230801900900221f01,Avec suites,"Situation administrative, Installations classées",AUTRE,,Bouliac,100237992,SECAPRESS-Bouliac_100237992_2026-01-22_30801900900221.pdf
2026-01-28,monoprix-exploitation-par-abreviation-mpx1000799832026-01-2855208329703071f03.txt,255,monoprix-exploitation-par-abreviation-mpx1000799832026-01-2855208329703071f03,Avec suites,"Risques accidentels, Dispositifs de sécurité",AUTRE,,Le Bouscat,100079983,MONOPRIX-EXPLOITATION-PAR-ABREVIATION-MPX_100079983_2026-01-28_55208329703071.pdf
2026-02-02,piste-200-euronat1003058892026-02-0230247640300027f03.txt,254,piste-200-euronat1003058892026-02-0230247640300027f03,Avec suites,"Situation administrative, applicabilité rubrique 4718",NON_ICPE,,Grayan-et-l'Hôpital,100305889,PISTE-200-EURONAT_100305889_2026-02-02_30247640300027.pdf
2026-02-03,bordeaux-metropole-begles1000233902026-02-0324330031600011f05.txt,245,bordeaux-metropole-begles1000233902026-02-0324330031600011f05,Avec suites,"Risques chroniques, Contrôles des circuits",NON_ICPE,,Bègles,100023390,BORDEAUX-METROPOLE-BEGLES_100023390_2026-02-03_24330031600011.pdf
2026-03-03,brenntag-sa1002910792026-03-0370980178100457f04.txt,730,brenntag-sa1002910792026-03-0370980178100457f04,Avec suites,"Risques chroniques, Rétention",AUTRE,,Bassens,100291079,BRENNTAG-SA_100291079_2026-03-03_70980178100457.pdf
